# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,需求地区ID,需求LevelMode,需求关卡ID,物品使用次数,CD时间,共享CD组,CD下线是否保留,使用目标,动作技能,物品使用功能1名称,物品使用功能1参数1,物品使用功能1参数2,物品使用功能1参数3,物品使用功能2名称,物品使用功能2参数1,物品使用功能2参数2,物品使用功能2参数3,物品使用功能3名称,物品使用功能3参数1,物品使用功能3参数2,物品使用功能3参数3,物品使用功能4名称,物品使用功能4参数1,物品使用功能4参数2,物品使用功能4参数3,可否被偷窃,共享携带上限组ID,物品伤害信息,排序参数,商城索引ID,素材分类_1,素材价值_1,素材分类_2,素材价值_2,素材分类_3,素材价值_3,素材分类_4,素材价值_4,素材分类_5,素材价值_5,素材分类_6,素材价值_6,素材分类_7,素材价值_7,素材分类_8,素材价值_8,素材分类_9,素材价值_9,素材分类_10,素材价值_10,副本中使用次数,随机狩猎奖励点,解绑道具,解绑道具数量
23147,Pariapuria Hide,"""<FONT COLOR=\""\#6285C6\"" >主要Source: Pariapuria</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">能封锁住所有水分的多层皮质重叠而成的重皮，触感和韧性极佳。</FONT>""",1,2,mat_leather_01_YEL,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23147,,6101,,175,2,5,2,6,2,55,2,,,,,,,,,,,,,,2,,
23148,Pariapuria Bone,"""<FONT COLOR=\""\#6285C6\"" >主要Source: Pariapuria</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">可支持Pariapuria大量行动巨大骨骼，即使打造代价再大，也是工匠和猎人们的极佳选择。</FONT>""",1,2,mat_shell_04,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23148,,6101,,175,2,5,2,6,2,55,2,,,,,,,,,,,,,,2,,
23149,Pariapuria Blood,"""<FONT COLOR=\""\#6285C6\"" >主要Source: Pariapuria</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">蕴含大量Pariapuria猎物丰富营养的血液，其作为装备制作中适用性最强的素材。</FONT>""",1,2,bottle_item_005,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23149,,6101,,175,2,5,2,6,2,55,2,,,,,,,,,,,,,,2,,
23150,Pariapuria Liver,"""<FONT COLOR=\""\#6285C6\"" >主要Source: Pariapuria</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Pariapuria最不可思议的器官之一，奇特的代谢能力，很好的维护了各种能量的平衡。</FONT>""",1,3,mat_Golden_01,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23150,,6101,,175,4,5,4,6,4,55,4,,,,,,,,,,,,,,4,,
23151,Pariapuria Claw,"""<FONT COLOR=\""\#6285C6\"" >主要Source: Pariapuria</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">为撕碎所有猎物而进化出完美弧度和锋刃的钢爪，是猎人们获得高品质装备的象征。</FONT>""",1,3,mat_scale_02_OR,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23151,,6101,,175,10,5,10,6,10,55,10,,,,,,,,,,,,,,10,,
23152,Pariapuria Fang,"""<FONT COLOR=\""\#6285C6\"" >主要Source: Pariapuria</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">咀嚼猎物的重牙，其构造和外形不需经过加工，浑然天成。</FONT>""",1,3,mat_tooth_02_YEL,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23152,,6101,,175,6,5,6,6,6,55,6,,,,,,,,,,,,,,6,,
23153,Pariapuria Fin,"""<FONT COLOR=\""\#6285C6\"" >主要Source: Pariapuria</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Pariapuria背部保证热量均衡的同时有不失韧性和硬度，优点是没有异味。</FONT>""",1,3,ep_mahat080_u04_01,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23153,,6101,,175,6,5,6,6,6,55,6,,,,,,,,,,,,,,6,,
23154,Pariapuria Tail Spine,"""<FONT COLOR=\""\#6285C6\"" >主要Source: Pariapuria</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Pariapuria漫长的进化流程中一直保持着它所有行动的身体平衡，虽然很长但是很实用。</FONT>""",1,3,mat_tail_09_YEL,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23154,,6101,,175,6,5,6,6,6,55,6,,,,,,,,,,,,,,6,,
23155,Pariapuria Swallowed Stone,"""<FONT COLOR=\""\#6285C6\"" >Source: Pariapuria(HR & Up)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">在胃液中还未被消化掉的迷之矿石。</FONT>""",1,7,prop_ore_07,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23155,,6101,,175,20,5,20,6,20,55,20,,,,,,,,,,,,,,20,,
23156,Pariapuria Mucus,"""<FONT COLOR=\""\#6285C6\"" >Source: Pariapuria(G1 & Up)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">具有恶臭味道的酸性液体，其腐蚀性在消化食物的同时也消化掉了自身器官。</FONT>""",1,10,mat_visceral_01_YEL,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23156,,6101,,175,40,5,40,6,40,55,40,,,,,,,,,,,,,,40,,
23157,Pariapuria Piercing Fangs,"""<FONT COLOR=\""\#6285C6\"" >Source: Pariapuria(G2 & Up)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">被击中的猎物都会被咬穿，无论是什么在Pariapuria的穿牙下都显得不堪一击</FONT>""",1,13,mat_tooth_04,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23157,,6101,,175,80,5,80,6,80,55,80,,,,,,,,,,,,,,80,,
23158,Zinogre Lightning Charge Bug,"""<FONT COLOR=\""\#6285C6\"" >Source: Zinogre(HR & Up)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">受到Zinogre影响而异常活跃的雷光虫中体型较大的一种，所储存的电量比超电雷光虫更多。</FONT>""",1,7,prop_insect_01,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23158,,7011,,167,20,5,20,6,20,58,20,,,,,,,,,,,,,,20,,
23159,Zinogre Heavy Shell,"""<FONT COLOR=\""\#6285C6\"" >Source: Zinogre(G1 & Up)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Zinogre体表最坚硬的外壳，硬度远超其他部位。</FONT>""",1,10,mat_shell_01_CYN,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23159,,7011,,167,40,5,40,6,40,58,40,,,,,,,,,,,,,,40,,
23160,Zinogre Heavenly Gem,"""<FONT COLOR=\""\#6285C6\"" >Source: Zinogre(G2 & Up)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">只有部分Zinogre体内才会结出的幻之玉石，是至强者的象征。</FONT>""",1,13,item_icon_27,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23160,,7011,,167,80,5,80,6,80,58,80,,,,,,,,,,,,,,80,,
23161,Barioth Heavenly Shell,"""<FONT COLOR=\""\#6285C6\"" >Source: Barioth(HR & Up)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Barioth体表幻之甲壳，用来制作武具可以撼天震地。</FONT>""",1,7,mat_scale_WHT,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23161,,6091,,170,20,5,20,6,20,55,20,,,,,,,,,,,,,,20,,
23162,Barioth Fierce Shell,"""<FONT COLOR=\""\#6285C6\"" >Source: Barioth(G1 & Up)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Barioth体表最坚硬的外壳，硬度远超其他部位。</FONT>""",1,10,mat_shell_01_WHT,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23162,,6091,,170,40,5,40,6,40,55,40,,,,,,,,,,,,,,40,,
23163,Barioth Icy Gem,"""<FONT COLOR=\""\#6285C6\"" >Source: Barioth(G2 & Up)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">只有部分Barioth体内才会结出的幻之玉石，是至强者的象征。</FONT>""",1,13,item_icon_27,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23163,,6091,,170,80,5,80,6,80,55,80,,,,,,,,,,,,,,80,,
23164,Chameleos Stunning Pelt,"""<FONT COLOR=\""\#6285C6\"" >Source: Chameleos(HR & Up)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Chameleos体表颜色十分亮丽的外皮，不仅柔韧性极好，而且十分美观。</FONT>""",1,7,mat_leather_01_PLE,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23164,,9051,,159,20,5,20,6,20,56,20,,,,,,,,,,,,,,20,,
23165,Chameleos Fine Leather,"""<FONT COLOR=\""\#6285C6\"" >Source: Chameleos(G1 & Up)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Chameleos体表的外皮，取下后受到特定刺激依然能够自在变换颜色，原理不明。</FONT>""",1,10,mat_body_01_PLE,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23165,,9051,,159,40,5,40,6,40,56,40,,,,,,,,,,,,,,40,,
23166,Chameleos Gem,"""<FONT COLOR=\""\#6285C6\"" >Source: Chameleos(G2 & Up)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">只有部分Chameleos体内才会结出的幻之玉石，是至强者的象征。</FONT>""",1,13,mat_scale_PLE,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23166,,9051,,159,80,5,80,6,80,56,80,,,,,,,,,,,,,,80,,
23167,Kirin Mustache,"""<FONT COLOR=\""\#6285C6\"" >Source: Kirin(HR & Up)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">缠绕着雷电的Kirin之须，被取下后仍然释放着强力的雷电。</FONT>""",1,7,mat_body_01_WHT,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23167,,9071,,172,20,5,20,6,20,56,20,,,,,,,,,,,,,,20,,
23168,Kirin Tendon,"""<FONT COLOR=\""\#6285C6\"" >Source: Kirin(G1 & Up)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Kirin强有力的腱肉，用来制作武具可以极大地增加抗冲击力。</FONT>""",1,10,mat_body_01_WHT,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23168,,9071,,172,40,5,40,6,40,56,40,,,,,,,,,,,,,,40,,
23169,Kirin Silver Horn,"""<FONT COLOR=\""\#6285C6\"" >Source: Kirin(G2 & Up)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">只有生长在极少数Kirin头上的白银色的角，据说这是Kirin完全掌控了雷电之力的象征。</FONT>""",1,13,mat_horn_01_PLE,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23169,,9071,,172,80,5,80,6,80,56,80,,,,,,,,,,,,,,80,,
23170,Arbiter Starlight Blood,"""<FONT COLOR=\""\#6285C6\"" >Source: Arbiter Est(HR & Up)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Arbiter Estrellian体内非常极少的一种血液，与星辉之血不同，充满了生命的气息。</FONT>""",1,7,item_icon_10,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23170,,9013,,169,20,5,20,6,20,60,,,,,,,,,,,,,,,20,,
23171,Arbiter Terrible Shell,"""<FONT COLOR=\""\#6285C6\"" >Source: Arbiter Est(G1 & Up)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Arbiter Estrellian体表与众不同的外壳，充满了古老的气息，似乎诉说着不为人知的故事。</FONT>""",1,10,mat_shell_01_RED,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23171,,9013,,169,40,5,40,6,40,60,,,,,,,,,,,,,,,40,,
23172,Arbiter Heavenly Gem,"""<FONT COLOR=\""\#6285C6\"" >Source: Arbiter Est(G2 & Up)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Arbiter Estrellian体内无比稀有的结晶，内部的纹路似乎在演化着一些至高的规则，即便最聪明的学者也无法理解。</FONT>""",1,13,mat_scale_RED,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23172,,9013,,169,80,5,80,6,80,60,,,,,,,,,,,,,,,80,,
23173,Rajang Blood,"""<FONT COLOR=\""\#6285C6\"" >Source: Rajang(HR & Up)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">代表Rajang不屈战意的血液，不知何等原理，可以提高一些武器或者防具的性能。</FONT>""",1,7,item_icon_10,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23173,,2061,,160,20,5,20,6,20,51,20,,,,,,,,,,,,,,20,,
23174,Rajang Steel Claw,"""<FONT COLOR=\""\#6285C6\"" >Source: Rajang(G1 & Up)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">只有经历过无数战斗的Rajang才能练就出的爪子，再坚硬的岩石也能轻易抓碎。</FONT>""",1,10,mat_claw_02_YEL,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23174,,2061,,160,40,5,40,6,40,51,40,,,,,,,,,,,,,,40,,
23175,Rajang Golden Hair,"""<FONT COLOR=\""\#6285C6\"" >Source: Rajang(G2 & Up)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">只有在Rajang战意无比高昂时才会出现的纯金毛皮，没有一丝杂质，十分华美，深受人们喜爱。</FONT>""",1,13,mat_leather_01_YEL,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23175,,2061,,160,80,5,80,6,80,51,80,,,,,,,,,,,,,,80,,
23176,Deviljho Blood,"""<FONT COLOR=\""\#6285C6\"" >Source: Deviljho(HR & Up)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Deviljho体内的血液，即便放置很久也不会冷却。</FONT>""",1,7,item_icon_10,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23176,,8011,,171,20,5,20,6,20,59,20,,,,,,,,,,,,,,20,,
23177,Deviljho Teeth,"""<FONT COLOR=\""\#6285C6\"" >Source: Deviljho(G1 & Up)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Deviljho经历过无数猎食之后进化出的牙齿，外形光是看到就让人产生无比的恐惧。。</FONT>""",1,10,mat_claw_01_GRE,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23177,,8011,,171,40,5,40,6,40,59,40,,,,,,,,,,,,,,40,,
23178,Deviljho Heavenly Gem,"""<FONT COLOR=\""\#6285C6\"" >Source: Deviljho(G2 & Up)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">只有部分Deviljho体内才会结出的幻之玉石，是至强者的象征。</FONT>""",1,13,mat_jade_01_GRE,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23178,,8011,,171,80,5,80,6,80,59,80,,,,,,,,,,,,,,80,,
23179,Rusted Kushala Heavy Shell,"""<FONT COLOR=\""\#6285C6\"" >Source: Rusty Kush.(HR & Up)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Rusted Kushala Daora体表极少数没有生锈的外壳，经历了悠久岁月却不曾生锈，硬度无与伦比。</FONT>""",1,7,mat_scale_05_BRN,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23179,,9042,,164,20,5,20,6,20,56,20,,,,,,,,,,,,,,20,,
23180,Rusted Kushala Steel Claw,"""<FONT COLOR=\""\#6285C6\"" >Source: Rusty Kush.(G1 & Up)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">锈钢的龙爪经历了无数战斗褪去了锈斑，变得更加强大了。</FONT>""",1,10,mat_claw_02_BRN,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23180,,9042,,164,40,5,40,6,40,56,40,,,,,,,,,,,,,,40,,
23181,Rusted Kushala Daora Gem,"""<FONT COLOR=\""\#6285C6\"" >Source: Rusty Kush.(G2 & Up)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">只有部分Rusted Kushala Daora体内才会结出的幻之玉石，是至强者的象征。</FONT>""",1,13,mat_scale_PLE,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23181,,9042,,164,80,5,80,6,80,56,80,,,,,,,,,,,,,,80,,
23182,E.Merphistophelin Evil Scale,"""<FONT COLOR=\""\#6285C6\"" >Source: Ele. Merphistophelin(HR & Up)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">五相御神身上的幻之鳞片，充满了邪气，长期带在身边会让人精神错乱。</FONT>""",1,7,mat_scale_GRY,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23182,,9032,,163,20,5,20,6,20,56,20,,,,,,,,,,,,,,20,,
23183,E.Merphistophelin Twisted Claw,"""<FONT COLOR=\""\#6285C6\"" >Source: Ele. Merphistophelin(G1 & Up)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">五相御神巨大的爪子，似乎连空间都能撕裂。</FONT>""",1,10,mat_claw_02_GRY,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23183,,9032,,163,40,5,40,6,40,56,40,,,,,,,,,,,,,,40,,
23184,E.Merphistophelin Unholy Gem,"""<FONT COLOR=\""\#6285C6\"" >Source: Ele. Merphistophelin(G2 & Up)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">只有部分Elemental MerphistophelinMerphistophelin体内才会结出的幻之玉石，玉石之内似乎有一些灰白的气体在不断流动演变着。</FONT>""",1,13,mat_scale_PLE,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23184,,9032,,163,80,5,80,6,80,56,80,,,,,,,,,,,,,,80,,
23185,Bulldrome Head,"""<FONT COLOR=\""\#6285C6\"" >Source: Bulldrome(HR & Up)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Bulldrome的头，上面有两颗长牙。</FONT>""",1,7,mat_head_03_GRY,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23185,,2011,,103,20,5,20,6,20,51,20,,,,,,,,,,,,,,20,,
23186,Bulldrome Teeth,"""<FONT COLOR=\""\#6285C6\"" >Source: Bulldrome(G1 & Up)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">凶猛的大牙，为了防止碰撞，弧度和硬度刚刚好。</FONT>""",1,10,mat_tooth_02_GRY,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23186,,2011,,103,40,5,40,6,40,51,40,,,,,,,,,,,,,,40,,
23187,Bulldrome Beast Blood,"""<FONT COLOR=\""\#6285C6\"" >Source: Bulldrome(G2 & Up)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">野兽的血，极易沸腾可以融合大多数的材料。</FONT>""",1,13,item_icon_10,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23187,,2011,,103,80,5,80,6,80,51,80,,,,,,,,,,,,,,80,,
23188,Caeserber Heavy Tailcase,"""<FONT COLOR=\""\#6285C6\"" >Source: Caeserber(HR & Up)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">沉重坚硬的尾甲，非但不好破坏，而且极难加工。</FONT>""",1,7,mat_leather_02_BRW,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23188,,2021,,101,20,5,20,6,20,51,20,,,,,,,,,,,,,,20,,
23189,Caeserber Teeth,"""<FONT COLOR=\""\#6285C6\"" >Source: Caeserber(G1 & Up)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Caeserber经历了无数战斗后磨损的门牙，虽然已经残缺了但是坚韧度更甚以往。</FONT>""",1,10,mat_tooth_02_BRW,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23189,,2021,,101,40,5,40,6,40,51,40,,,,,,,,,,,,,,40,,
23190,Caeserber Steel Claw,"""<FONT COLOR=\""\#6285C6\"" >Source: Caeserber(G2 & Up)</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">只有极少数个体才能锻炼出的强大前爪，令其拥有了超越自身物种的战斗力。</FONT>""",1,13,mat_scale_01_BRW,1,0,1,8,1,2,0,0,999,0,0,100,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23190,,2021,,101,80,5,80,6,80,51,80,,,,,,,,,,,,,,80,,
