# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,材质,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,可否升级Rank,Rank升级规则,可否升级等级,等级升级规则,可否升级,可否强化,可强化等级,可突破等级,突破所需强化等级,近远程类型,武器长度,初始孔数,最大孔数,攻击力,防御力,会心等级,最大斩味值,红色斩味数值,橙色斩味数值,黄色斩味数值,绿色斩味数值,蓝色斩味数值,白色斩味数值,紫色斩味数值,铜色斩味数值,银色斩味数值,金色斩味数值,耐久度,附加生命,水属性攻击力,火属性攻击力,雷属性攻击力,龙属性攻击力,冰属性攻击力,毒附加,眠附加,麻附加,爆破附加,水抗性,火抗性,雷抗性,龙抗性,冰抗性,力量,爆发,运气,体力,附加属性基因1ID,附加属性基因2ID,附加属性基因3ID,附加属性基因4ID,附加属性基因5ID,附加属性基因6ID,装备被动技1ID,值1,装备被动技2ID,值2,装备被动技3ID,值3,装备被动技4ID,值4,装备被动技5ID,值5,装备被动技6ID,值6,可否被偷窃,随机被动技大组,气刃槽最大值,衰减速度,LV1时间,LV2时间,LV3时间,维持满状态时间,觉醒索引编号,觉醒等级1,觉醒等级2,觉醒等级3,突破特效1,突破特效2,突破特效3,强化规则,强化特效1,强化特效2,强化特效3,排序参数,染色规则,商城索引ID,是否投放,高跟鞋,套装ID,是否被幻化,是否幻化,幻化消耗,淬炼规则,淬炼等级上限,是否允许退火,升级消耗规则,等级提升上限,粘合剂id,粘合剂数量,是否为残兵,解绑道具,解绑道具数量,护石熔炼规则,直升规则集,攻击力成长,防御力成长,附加生命成长,水属性攻击力成长,火属性攻击力成长,雷属性攻击力成长,龙属性攻击力成长,冰属性攻击力成长,水抗性成长,火抗性成长,雷抗性成长,龙抗性成长,冰抗性成长,力量成长,爆发成长,运气成长,体力成长,毒附加成长,眠附加成长,麻附加成长,爆破附加成长
123153,五炬熔心,,1,9,ep_xhl_09,1,1,1,2,1,7,2,0,0,1,0,0,800000,4000,0,0,0,,370025,370025,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,2,10,172,0,0,1750000,600000,750000,900000,1450000,1850000,2750000,4000000,4000000,4000000,4000000,300,0,0,51,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10146,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.2,,,,0.94,,,,,,,,,,,,,,,,
124153,七阳焚天,,1,13,ep_xhl_09,1,1,1,2,1,7,2,0,0,1,0,0,2500000,12500,0,0,0,,370025,370025,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,3,10,241,0,0,2250000,600000,750000,900000,1450000,1850000,2550000,3250000,4000000,4000000,4000000,300,0,0,71,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10146,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.06,,,,0.9,,,,,,,,,,,,,,,,
52718,浸骨镰刀,,1,2,ep_unem003_t,1,1,1,2,1,7,2,0,0,1,0,0,4000,20,0,0,0,,370708,370708,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,56,0,0,750000,150000,600000,1050000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,12,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10123,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.18,,,,,,,,,,,,,,,,,0.7,,,
122708,浸骨镰刀·潮,,1,4,ep_unem003_t,1,1,1,2,1,7,2,0,0,1,0,0,10000,50,0,0,0,,370708,370708,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,91,0,0,1250000,150000,600000,1050000,1300000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,20,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10123,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.18,,,,,,,,,,,,,,,,,0.7,,,
123708,浸骨镰刀·湿,,1,8,ep_unem003_t,1,1,1,2,1,7,2,0,0,1,0,0,550000,2750,0,0,0,,370708,370708,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,155,0,0,1750000,150000,600000,1050000,1300000,2050000,2750000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,34,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10123,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.18,,,,,,,,,,,,,,,,,0.7,,,
124708,浸骨镰刀·盈,,1,12,ep_unem003_t,1,1,1,2,1,7,2,0,0,1,0,0,2000000,10000,0,0,0,,370708,370708,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,227,0,0,2250000,150000,600000,1050000,1300000,2050000,2550000,3250000,4000000,4000000,4000000,300,0,0,0,0,0,0,50,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10123,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.18,,,,,,,,,,,,,,,,,0.7,,,
52721,寒冰凝破刀,,1,2,ep_unem003_u01_t,1,1,1,2,1,7,2,0,0,1,0,0,4000,20,0,0,0,,370707,370707,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,67,0,0,750000,150000,600000,1050000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,11,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10131,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.8,,,,,,,0.6,,,,,,,,,,,,,
122711,寒冰凝破刀【透】,,1,4,ep_unem003_u01_t,1,1,1,2,1,7,2,0,0,1,0,0,10000,50,0,0,0,,370707,370707,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,109,0,0,1250000,150000,600000,1050000,1300000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,17,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10131,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.8,,,,,,,0.6,,,,,,,,,,,,,
123711,寒冰凝破刀【贯】,,1,8,ep_unem003_u01_t,1,1,1,2,1,7,2,0,0,1,0,0,550000,2750,0,0,0,,370707,370707,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,185,0,0,1750000,150000,600000,1050000,1300000,2050000,2750000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,29,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10131,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.8,,,,,,,0.6,,,,,,,,,,,,,
124711,寒冰凝破刀【碎】,,1,12,ep_unem003_u01_t,1,1,1,2,1,7,2,0,0,1,0,0,2000000,10000,0,0,0,,370707,370707,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,271,0,0,2250000,150000,600000,1050000,1300000,2050000,2550000,3250000,4000000,4000000,4000000,300,0,0,0,0,0,43,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10131,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.8,,,,,,,0.6,,,,,,,,,,,,,
52722,枪火剑刃天S10,荣誉的象征，唯有在天地争锋狩猎季表现突出的胜者组猎人才能获得的太刀。名家出品，将火枪与太刀完美结合，精妙的设计让人感受枪与刀的极意。,120,4,ep_pvp002_u09_t,1,1,1,2,1,7,2,0,0,1,0,0,600000,6000,0,420524,0,,370705,370705,120,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,725,0,0,3000000,1150000,1540000,1830000,2280000,2600000,3200000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,1262,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
52723,枪火剑刃极S10,荣誉的象征，唯有在天地争锋狩猎季表现突出的胜者组猎人才能获得的太刀。名家出品，将火枪与太刀完美结合，精妙的设计让人感受枪与刀的极意。,120,4,ep_pvp002_u09_t,1,1,1,2,1,7,2,0,0,1,0,0,600000,6000,0,421924,0,,370705,370705,120,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,725,0,0,3000000,1150000,1540000,1830000,2280000,2600000,3200000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,1262,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
52711,迅影军刀,"隐藏于黑暗中的太刀,这把为军队专制的刀刃是工房的最高机密。",1,5,ep_em092_09,1,1,1,2,1,7,2,0,0,1,0,0,150000,750,0,0,0,,370698,370698,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,128,0,0,1250000,160000,720000,980000,1550000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10199,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.78,,,,,,,,,,,,,,,,,,,,
123701,迅影军刀改,"隐藏于黑暗中的太刀,这把为军队专制的刀刃是工房的最高机密。",1,9,ep_em092_09,1,1,1,2,1,7,2,0,0,1,0,0,800000,4000,0,0,0,,370698,370698,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,198,0,0,1750000,160000,720000,980000,1550000,1850000,2150000,2750000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10199,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.69,,,,,,,,,,,,,,,,,,,,
124701,夜刀【月影】,"隐藏于黑暗中的太刀,这把为军队专制的刀刃是工房的最高机密。",1,13,ep_em092_09,1,1,1,2,1,7,2,0,0,1,0,0,2500000,12500,0,0,0,,370698,370698,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,2,10,251,0,0,2250000,160000,720000,980000,1550000,1850000,2150000,3250000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10199,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.19,,,,,,,,,,,,,,,,,,,,
431830,苍颜大刃·炎华,7天时装武器<BR>极限猎人挑战活动奖励,1,4,ep_sp011_t,1,1,1,2,5,7,2,0,0,1,0,0,99999,1,1,0,604800,,370706,370706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431831,苍颜大刃·炎华,30天时装武器<BR>极限猎人挑战活动奖励,1,4,ep_sp011_t,1,1,1,2,5,7,2,0,0,1,0,0,99999,1,1,0,2592000,,370706,370706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431832,苍颜大刃·炎华,365天时装武器<BR>极限猎人挑战活动奖励,1,4,ep_sp011_t,1,1,1,2,5,7,2,0,0,1,0,0,99999,1,1,0,31536000,,370706,370706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431833,苍颜大刃·炎华,无时限时装武器<BR>极限猎人挑战活动奖励,1,4,ep_sp011_t,1,1,1,2,5,7,2,0,0,1,0,0,99999,1,1,400433,0,,370706,370706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432030,神罗正宗,7天时装武器<BR>太刀武器时装，超长的刀身，刀刃又薄如发丝，让人感叹制刀材料与工艺的出色。即便如此，刀身依然很轻盈，不会影响实战效果。,1,4,ep_ma103_t,1,1,1,2,5,7,2,0,0,1,0,0,99999,1,1,0,604800,,370724,370724,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432031,神罗正宗,30天时装武器<BR>太刀武器时装，超长的刀身，刀刃又薄如发丝，让人感叹制刀材料与工艺的出色。即便如此，刀身依然很轻盈，不会影响实战效果。,1,4,ep_ma103_t,1,1,1,2,5,7,2,0,0,1,0,0,99999,1,1,0,2592000,,370724,370724,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432032,神罗正宗,365天时装武器<BR>太刀武器时装，超长的刀身，刀刃又薄如发丝，让人感叹制刀材料与工艺的出色。即便如此，刀身依然很轻盈，不会影响实战效果。,1,4,ep_ma103_t,1,1,1,2,5,7,2,0,0,1,0,0,99999,1,1,0,31536000,,370724,370724,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432033,神罗正宗,无时限时装武器<BR>太刀武器时装，超长的刀身，刀刃又薄如发丝，让人感叹制刀材料与工艺的出色。即便如此，刀身依然很轻盈，不会影响实战效果。,1,4,ep_ma103_t,1,1,1,2,5,7,2,0,0,1,0,0,99999,1,1,400433,0,,370724,370724,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432230,神罗正宗·S,7天时装武器<BR>S级神罗正宗，太刀武器时装，超长的刀身，刀刃又薄如发丝，让人感叹制刀材料与工艺的出色。即便如此，刀身依然很轻盈，不会影响实战效果。,1,4,ep_ma103_t,1,1,1,2,5,7,2,0,0,1,0,0,99999,1,1,0,604800,,370725,370725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432231,神罗正宗·S,30天时装武器<BR>S级神罗正宗，太刀武器时装，超长的刀身，刀刃又薄如发丝，让人感叹制刀材料与工艺的出色。即便如此，刀身依然很轻盈，不会影响实战效果。,1,4,ep_ma103_t,1,1,1,2,5,7,2,0,0,1,0,0,99999,1,1,0,2592000,,370725,370725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432232,神罗正宗·S,365天时装武器<BR>S级神罗正宗，太刀武器时装，超长的刀身，刀刃又薄如发丝，让人感叹制刀材料与工艺的出色。即便如此，刀身依然很轻盈，不会影响实战效果。,1,4,ep_ma103_t,1,1,1,2,5,7,2,0,0,1,0,0,99999,1,1,0,31536000,,370725,370725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432233,神罗正宗·S,无时限时装武器<BR>S级神罗正宗，太刀武器时装，超长的刀身，刀刃又薄如发丝，让人感叹制刀材料与工艺的出色。即便如此，刀身依然很轻盈，不会影响实战效果。,1,4,ep_ma103_t,1,1,1,2,5,7,2,0,0,1,0,0,99999,1,1,403433,0,,370725,370725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52724,枪火剑刃天S11,荣誉的象征，唯有在天地争锋狩猎季表现突出的胜者组猎人才能获得的太刀。名家出品，将火枪与太刀完美结合，精妙的设计让人感受枪与刀的极意。,120,4,ep_pvp002_u10_t,1,1,1,2,1,7,2,0,0,1,0,0,600000,6000,0,420524,0,,370730,370730,120,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,740,0,0,3000000,1150000,1540000,1830000,2280000,2600000,3200000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,1262,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
52725,枪火剑刃极S11,荣誉的象征，唯有在天地争锋狩猎季表现突出的胜者组猎人才能获得的太刀。名家出品，将火枪与太刀完美结合，精妙的设计让人感受枪与刀的极意。,120,4,ep_pvp002_u10_t,1,1,1,2,1,7,2,0,0,1,0,0,600000,6000,0,421924,0,,370730,370730,120,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,740,0,0,3000000,1150000,1540000,1830000,2280000,2600000,3200000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,1262,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
52726,飞龙刀【银】,"在锻造到极限的太刀中注入银火龙的魂魄,地狱业火能将一切焚灭。",1,7,ep_em025_u02_09,1,1,1,2,1,7,2,0,0,1,0,0,320000,1600,0,0,0,,370732,370732,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,137,0,0,1240000,110000,340000,580000,910000,1370000,1800000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,16,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10200,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.14,,,,,,,,,,,,,,,,,0.37,,,
123712,飞龙刀【椿】,"在锻造到极限的太刀中注入银火龙的魂魄,地狱业火能将一切焚灭。",1,11,ep_em025_u02_09,1,1,1,2,1,7,2,0,0,1,0,0,1600000,8000,0,0,0,,370732,370732,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,202,0,0,1630000,110000,340000,580000,910000,1370000,1750000,2490000,4000000,4000000,4000000,300,0,0,0,0,0,0,22,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10200,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.17,,,,,,,,,,,,,,,,,0.34,,,
124712,飞龙刀【纯银】,"在锻造到极限的太刀中注入银火龙的魂魄,地狱业火能将一切焚灭。",1,15,ep_em025_u02_09,1,1,1,2,1,7,2,0,0,1,0,0,4000000,20000,0,0,0,,370732,370732,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,2,10,291,0,0,1870000,110000,340000,580000,910000,1370000,1750000,2990000,4000000,4000000,4000000,300,0,0,0,0,0,0,32,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10200,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.1,,,,,,,,,,,,,,,,,0.34,,,
